claim_id,claim_text,category,initial_risk,video_id,channel_id,channel_name,video_title,timestamp_sec,extraction_version,final_verdict,confidence,suspicion_score,suspicion_note,human_reviewed,auto_accepted,would_auto_accept_after_all_gates,retrieval_source,reviewer_note,archived_at,archive_reason,source_url,reasoning,source_directness,evidence_stance,source_tier,calibration_flags,reviewer_check_point,reviewer_risk_level,reviewer_source_note,priority_score
1281,62-76 yaş arası katılımcılarda 12 hafta karabiberli zerdeçal kullanımı inflamasyon belirteçlerini düşürmüş ve egzersiz sonrası kas eklem ağrılarını azaltmıştır.,tedavi,medium,jP5XF06OLbo,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,60 Yaşından Sonra Kas Yapmak İçin Kahvenize Ekleyeceğiniz Gizli Karışım,1439,v2.1,belirsiz,0.3,50.0,belirsiz,0.0,0.0,0.0,native,,,,https://pubmed.ncbi.nlm.nih.gov/38561618/,"Retrieval paketindeki kaynaklar curcumin+piperine'in inflamasyon ve oksidatif stres üzerine genel etkilerini ele alıyor; örneğin [4] curcumin+piperine'in RCT'lerde inflamasyon belirteçleri üzerindeki etkisini inceleyen bir meta-analiz ancak katılımcı yaş aralığı (62-76) veya egzersiz sonrası kas-eklem ağrısı spesifik sonucu belirtilmemiş. Web aramasında da bu yaş aralığına (62-76 yaş) ve 12 haftalık süreye özgü bir turmeric/piperine + egzersiz sonrası ağrı çalışması bulunamadı; bulunan çalışmalar farklı yaş gruplarına (18-65, ≥40, ortalama 28-34 yaş) veya farklı sürelere (5-21 gün) odaklanıyor. Bu nedenle iddianın spesifik yaş grubu + süre + egzersiz sonrası ağrı bileşimi doğrudan doğrulanamıyor veya çürütülemiyor.",indirect,insufficient,primary_study,"tier_url:systematic_review->primary_study,retrieval_cited","Bileşik iddia — bileşenlerden biri destekleniyor, diğeri desteklenmiyor olabilir. Hangi bileşenin sorunlu olduğuna bakın.",yüksek,Sağlanan kanıt paketinden,0.0
1286,Günde 3 fincandan fazla veya öğleden sonra saat 15:00'ten sonra kahve içmek kortizolü sürekli yüksek tutarak kas erimesine neden olur.,mekanizma,medium,jP5XF06OLbo,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,60 Yaşından Sonra Kas Yapmak İçin Kahvenize Ekleyeceğiniz Gizli Karışım,1560,v2.1,belirsiz,0.25,50.0,belirsiz,0.0,0.0,0.0,web_search,,,,https://coffeestudies.com/caffeine-health/coffee-and-cortisol,"Kanıt paketi ve web aramasında bulunan kaynaklar, kafeinin akut olarak kortizolü artırabildiğini ve düzenli kahve içenlerde bu yanıtın tolerans gelişimiyle belirgin şekilde zayıfladığını gösteriyor; ancak 'günde 3 fincandan fazla' veya 'saat 15:00 sonrası' eşiğinin kronik olarak sürekli yüksek kortizole ve buradan kas erimesine (muscle wasting) yol açtığına dair doğrudan bir klinik çalışma veya sistematik derleme bulunmuyor. Bulunan kaynaklardan biri açıkça bu 'sabah kortizolü yığılması' argümanının klinik olarak kanıtlanmamış, teorik olduğunu belirtiyor ve uzun süreli kohort çalışmalarının kahve tüketiminde olumsuz değil olumlu sağlık sonuçları gösterdiğini vurguluyor. İddianın kas erimesi bileşeni hiçbir kaynakta doğrudan ele alınmadığından ve mekanizma zinciri spekülatif kaldığından, 'doğrulanmış' veya 'yanlış' için yeterli direkt kanıt yok; bu nedenle belirsiz olarak değerlendirilmesi daha uygun.",indirect,insufficient,other,"web_search_override,specificity_tier:background,no_direct_evidence_expected",Bu iddia için literatürde doğrudan bir çalışma bulunamadı; kanıt dolaylı/mekanistik.,orta,Claude'un kendi aramasından (pakette değildi),0.0
1287,Belirtilmeyen bir faktörün kas erimesine neden olduğu bilimsel olarak kanıtlanmıştır.,mekanizma,low,jP5XF06OLbo,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,60 Yaşından Sonra Kas Yapmak İçin Kahvenize Ekleyeceğiniz Gizli Karışım,1579,v2.1,belirsiz,0.15,50.0,belirsiz,0.0,0.0,0.0,native,,,,https://pubmed.ncbi.nlm.nih.gov/37331636/,"İddiada 'belirtilmeyen bir faktör' ifadesi son derece belirsiz ve hangi spesifik faktörden bahsedildiği yok; bu haliyle test edilebilir bir önerme değil. Paketteki kaynaklar kas erimesinin (atrofi/sarkopeni/kaşeksi) oksidatif stres, miyostatin/TGF-β sinyali, deksametazon gibi ÇOK SAYIDA farklı ve tanımlı mekanizma ile ilişkili olduğunu gösteriyor, ama hiçbiri 'belirtilmeyen' yani isimsiz bırakılan bir faktörü doğrulamıyor. İddia bu haliyle doğrulanabilir veya çürütülebilir somut bir iddia değil, dolayısıyla mevcut kanıtlarla belirsiz kalıyor.",indirect,insufficient,primary_study,"tier_url:other->primary_study,retrieval_cited,specificity_tier:background",Bu iddia için literatürde doğrudan bir çalışma bulunamadı; kanıt dolaylı/mekanistik.,orta,Sağlanan kanıt paketinden,0.0
1297,"Geleneksel Türk kahvaltısı (peynir, zeytinyağlı ekmek, domates, meyve, çay/kahve) yaklaşık 4-6 gram protein içerir.",diğer,low,jP5XF06OLbo,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,60 Yaşından Sonra Kas Yapmak İçin Kahvenize Ekleyeceğiniz Gizli Karışım,1787,v2.1,belirsiz,0.25,50.0,belirsiz,0.0,0.0,0.0,web_search,,,,https://kalorita.app/blog/turk-kahvaltisi-kalori,"Retrieval paketindeki PubMed/EuropePMC kaynakları geleneksel Türk kahvaltısının protein miktarını hiç ele almıyor (diyabet diyeti karşılaştırması, mısır unu, Bangladeş yemekleri gibi alakasız konular). Web aramasında bulunan sonuçlar da birbiriyle çelişiyor: bazı kaynaklar tam bir Türk kahvaltısı için 25-40g protein öngörürken, bazı blog/tarif siteleri çok farklı porsiyon varsayımlarıyla çalışıyor; hiçbiri peynir+zeytinyağlı ekmek+domates+meyve+çay/kahve bileşimini standart porsiyonlarla hesaplayıp 4-6g'lık spesifik bir toplam vermiyor. USDA/TÜBER gibi resmi bir gıda kompozisyon tablosuna dayalı doğrudan bir hesaplama olmadığından iddia doğrulanamıyor veya çürütülemiyor.",indirect,insufficient,other,"web_search_override,specificity_tier:background,no_direct_evidence_expected",Bu iddia için literatürde doğrudan bir çalışma bulunamadı; kanıt dolaylı/mekanistik.,orta,Claude'un kendi aramasından (pakette değildi),0.0
1299,"Kahveye peynir altı suyu proteini, kolajen ve proteinli süt eklenerek kahvaltı proteini 5 dakikada 4 gramdan 25-30 grama çıkarılabilir.",doz,medium,jP5XF06OLbo,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,60 Yaşından Sonra Kas Yapmak İçin Kahvenize Ekleyeceğiniz Gizli Karışım,1812,v2.1,belirsiz,0.3,50.0,belirsiz,0.0,0.0,0.0,web_search,,,,https://gokalaf.com/yazilar/protein-tozu-rehberi,"PubMed paketindeki kaynaklar (kolajenli süt tatlısı, probiyotik koyun sütü, kazein fermantasyonu, BBC takviye haberleri) kahveye whey+kolajen+proteinli süt eklenmesiyle proteinin 5 dakikada 4 gramdan 25-30 grama çıkarılması iddiasını doğrudan ele almıyor; bu makaleler farklı gıda ürünlerinde protein zenginleştirme teknolojisini inceliyor. Web'deki tarif/blog siteleri whey proteininin porsiyon başına ~24-25 g protein içerdiğini teyit ediyor ve kolajen/proteinli süt eklemenin pratikte kullanıldığını gösteriyor, ancak bu kaynaklar bilimsel doğrulama sağlamıyor, sadece ürün/tarif tanıtımı niteliğinde. Bileşik iddianın matematiği (whey ~25g + kolajen + süt proteini toplamı 25-30g'a ulaşabilir) mantıken tutarlı görünse de, iddiayı doğrudan test eden veya doğrulayan bir bilimsel kaynak veya otoriter beslenme kılavuzu bulunamadı.",indirect,insufficient,other,"web_search_override,specificity_tier:background","Bileşik iddia — bileşenlerden biri destekleniyor, diğeri desteklenmiyor olabilir. Hangi bileşenin sorunlu olduğuna bakın.",yüksek,Claude'un kendi aramasından (pakette değildi),0.0
1300,"Vaka: 64 yaşındaki bir hastanın kahvaltı proteini 5 gramdı, kahvesine peynir altı suyu proteini ve kolajen eklenip 10 hafta sonra fiziksel performansı belirgin şekilde iyileşti.",tedavi,medium,jP5XF06OLbo,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,60 Yaşından Sonra Kas Yapmak İçin Kahvenize Ekleyeceğiniz Gizli Karışım,1866,v2.1,belirsiz,0.2,50.0,belirsiz,0.0,0.0,0.0,native,,,,https://pubmed.ncbi.nlm.nih.gov/33564844/,"Paketteki çalışmalar, yaşlı yetişkinlerde peynir altı suyu ve kolajen proteini takviyesinin kas protein sentezi, kas kütlesi ve gücü üzerindeki etkilerini inceliyor, ancak bunlar grup düzeyinde randomize kontrollü çalışmalar; tek bir 64 yaşındaki hastanın kahvaltıda 5g proteinden başlayıp 10 hafta sonra 'fiziksel performansının belirgin iyileşmesi' gibi spesifik bir vaka/anekdot verisi içeren bir kaynak yok. Ayrıca mevcut kanıtlar karışık: whey proteini bazı çalışmalarda kas protein sentezini artırırken kolajen artırmıyor, ve bir çalışmada tek başına protein takviyesi (direnç antrenmanı olmadan) kas gücü/boyutunu iyileştirmede etkisiz bulunmuş. Bu nedenle iddianın spesifik vaka önermesi doğrudan desteklenmiyor veya çürütülmüyor; kanıt dolaylı ve genellenebilirliği sınırlı.",indirect,insufficient,primary_study,"retrieval_cited,specificity_tier:background,no_direct_evidence_expected","Bileşik iddia — bileşenlerden biri destekleniyor, diğeri desteklenmiyor olabilir. Hangi bileşenin sorunlu olduğuna bakın.",yüksek,Sağlanan kanıt paketinden,0.0
1301,"Vaka: 72 yaşındaki bir hastanın kahvaltısı sıfır protein içeriyordu, kahvesine peynir altı suyu proteini, MCT yağı ve tarçın eklenince bir ay içinde enerjisi arttı ve yogaya geri döndü.",tedavi,medium,jP5XF06OLbo,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,60 Yaşından Sonra Kas Yapmak İçin Kahvenize Ekleyeceğiniz Gizli Karışım,1912,v2.1,belirsiz,0.2,50.0,belirsiz,0.0,0.0,0.0,web_search,,,,https://www.mdpi.com/2308-3417/7/1/16,"İddia, tekil ve doğrulanamaz bir vaka anlatımı (bir hastanın kahvaltı değişikliği sonrası bir ay içinde enerji artışı ve yogaya dönüşü) şeklinde sunulmuş; bu tür bireysel anekdotlar bilimsel literatürde doğrudan test edilemez ve doğrulanamaz. Genel araştırmalar yaşlılarda kahvaltıda protein eklemenin kas sentezi ve bazı fonksiyonel ölçütler üzerinde etkileri olabileceğini gösterse de, bu spesifik vaka, MCT yağı/tarçın kombinasyonu veya 'enerji artışı+yogaya dönüş' sonucunu doğrudan ele alan hiçbir kaynak bulunamadı. Ayrıca literatürde yaşlılarda whey proteininin iştah baskılayıcı etkisinin daha az olduğu, dolayısıyla toplam enerji alımını artırabileceği belirtiliyor ama bu, iddiadaki sübjektif 'enerji hissi' ve fiziksel aktiviteye dönüş iddiasıyla aynı şey değil.",indirect,insufficient,primary_study,"web_search_override,specificity_tier:background","Bileşik iddia — bileşenlerden biri destekleniyor, diğeri desteklenmiyor olabilir. Hangi bileşenin sorunlu olduğuna bakın.",yüksek,Claude'un kendi aramasından (pakette değildi),0.0
1303,"MCT yağı, saf kakao ve peynir altı suyu proteini kombinasyonu enerjiyi artırıp yorgunluğu azaltır.",mucize-ürün,medium,jP5XF06OLbo,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,60 Yaşından Sonra Kas Yapmak İçin Kahvenize Ekleyeceğiniz Gizli Karışım,2015,v2.1,belirsiz,0.25,50.0,belirsiz,0.0,0.0,0.0,web_search,,,,https://www.bubsnaturals.com/blogs/creamers/can-you-mix-mct-oil-with-protein-shake-exploring-the-benefits-and-best-practices,"Arama sonuçları MCT yağı ve whey proteininin ayrı ayrı veya ikili kombinasyonlarının enerji/yorgunluk üzerine genel iddialarını içeren ticari ürün sayfaları ve bloglardan oluşuyor; bunlar klinik çalışma veya sistematik derleme değil. İddianın spesifik önermesi olan 'MCT yağı + saf kakao + peynir altı suyu proteini' üçlü kombinasyonunu birlikte test eden hiçbir doğrudan bilimsel kaynak bulunamadı. Mevcut kanıtlar mekanistik spekülasyon düzeyinde kalıyor ve pazarlama içerikli kaynaklardan geliyor, bu yüzden güvenilir bir doğrulama/çürütme yapılamaz.",indirect,insufficient,other,"web_search_override,specificity_tier:background,no_direct_evidence_expected",Bu iddia için literatürde doğrudan bir çalışma bulunamadı; kanıt dolaylı/mekanistik.,yüksek,Claude'un kendi aramasından (pakette değildi),0.0
1307,İlk 1-2 hafta içinde MCT yağı ve proteinin etkisiyle sabah yorgunluğu kaybolur ve güne daha enerjik başlanır.,tedavi,medium,jP5XF06OLbo,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,60 Yaşından Sonra Kas Yapmak İçin Kahvenize Ekleyeceğiniz Gizli Karışım,2256,v2.1,belirsiz,0.2,50.0,belirsiz,0.0,0.0,0.0,native,,,,https://pubmed.ncbi.nlm.nih.gov/41231045/,"Pakette ve ek aramada iddianın spesifik önermesini ('ilk 1-2 hafta içinde MCT yağı ve proteinin etkisiyle sabah yorgunluğunun kaybolması ve daha enerjik başlanması') doğrudan test eden kontrollü bir çalışma bulunmuyor; mevcut kaynaklar genel olarak MCT'nin egzersiz sonrası toparlanma, uyku ve antrenmana adaptasyon gibi çıktılarda keşifsel etkilerinden bahsediyor ve literatürün <cite index=""1-1"">""largely exploratory""</cite> olduğunu belirtiyor. Sabah yorgunluğu/enerji iddiası çoğunlukla anekdot düzeyinde blog kaynaklarında geçiyor ve bir kaynak açıkça 'sağlıklı insanlarda henüz çalışma yok' diyerek bunun kanıtlanmamış olduğunu doğruluyor: bir sitede MCT yağının zihinsel canlanma etkisi için 'sağlıklı insanlarda henüz çalışma olmadığı' belirtiliyor. Bu nedenle iddia ne güçlü şekilde doğrulanabilir ne de tamamen çürütülebilir; belirsiz olarak işaretlemek en uygunu.",indirect,insufficient,primary_study,"tier_url:systematic_review->primary_study,retrieval_cited,specificity_tier:background,no_direct_evidence_expected","Bileşik iddia — bileşenlerden biri destekleniyor, diğeri desteklenmiyor olabilir. Hangi bileşenin sorunlu olduğuna bakın.",yüksek,Sağlanan kanıt paketinden,0.0
1218,Kalp pompalama gücü (ejeksiyon fraksiyonu) %62 olan bir hastada bacak şişliğinin sebebi kalp yetmezliği değil lenfatik sıvı tahliyesinin yavaşlamasıydı.,tanı,medium,K7YdDLCZmW0,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,"60 Yaş Sonrası Bacak Şişliği? Kalp Değil, Lenf Sistemi – 5 Dakikada İndir!",567,v2,belirsiz,0.3,50.0,belirsiz,0.0,0.0,0.0,web_search,,,,https://www.jacc.org/doi/10.1016/j.jacc.2020.10.022,"Kanıt paketi ve aramalar, EF %62 olan spesifik bir hastanın bacak şişliğinin nedeninin kalp yetmezliği değil lenfatik yetersizlik olduğuna dair bireysel bir tanısal değerlendirme içermiyor; bu tamamen bireysel bir klinik olgu iddiasıdır ve doğrulanabilir bir kaynak yok. Genel literatür, HFpEF hastalarında lenfatik rezervin azaldığını gösteriyor: bir çalışma HFpEF hastalarında ödem oluşumunu belirleyen eşik basıncın (Pi) sağlıklı kontrollere göre daha düşük olduğunu, yani lenfatik telafi kapasitesinin sınırlı olduğunu bildiriyor. Ancak bu, EF normal/hafif yüksek olan bir hastada ödemin kalp yetmezliğinden TAMAMEN bağımsız olarak sadece lenfatik nedenle açıklanabileceğini kanıtlamıyor; EF>50-55% olması HFpEF tanısını dışlamaz, aksine HFpEF tam da normal EF ile birlikte konjesyon bulgusu içerir. Dolayısıyla iddianın 'kalp yetmezliği değildi' kısmı literatürle çelişebilir, çünkü normal EF'e sahip olmak HFpEF'i ekarte etmez; bu nedenle iddia net bir şekilde doğrulanamaz veya çürütülemez.",indirect,mixed,other,"tier_url:primary_study->other,web_search_override,specificity_tier:supportive","Bileşik iddia — bileşenlerden biri destekleniyor, diğeri desteklenmiyor olabilir. Hangi bileşenin sorunlu olduğuna bakın.",yüksek,Claude'un kendi aramasından (pakette değildi),0.0
1199,Uyumadan önce uygulanan 5 dakikalık bir yöntem bacaklarda biriken sıvıyı tahliye edebilir.,tedavi,medium,K7YdDLCZmW0,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,"60 Yaş Sonrası Bacak Şişliği? Kalp Değil, Lenf Sistemi – 5 Dakikada İndir!",64,v2,belirsiz,0.3,50.0,belirsiz,0.0,0.0,0.0,web_search,,,,https://www.drozdogan.com/odem-atici-ve-hizli-odem-sokturucu-yontemler-nelerdir/,"İddiada bahsedilen '5 dakikalık yöntem' spesifik olarak tanımlanmamış; hangi teknik olduğu (bacak yükseltme, masaj, egzersiz vb.) belirsiz. Bulunan popüler sağlık sitelerinde bacak yükseltmenin ödem tahliyesine yardımcı olduğu belirtiliyor ancak önerilen süreler genellikle 15-30 dakika olarak geçiyor, 5 dakikalık bir sürenin yeterliliğine dair doğrudan kanıt yok. Ayrıca kaynaklar akademik/klinik rehber niteliğinde değil, genel sağlık bilgilendirme siteleri olduğundan iddiayı doğrudan doğrulayacak güçlü bir kanıt bulunmuyor.",indirect,insufficient,other,"web_search_override,specificity_tier:background",Bu iddia için literatürde doğrudan bir çalışma bulunamadı; kanıt dolaylı/mekanistik.,yüksek,Claude'un kendi aramasından (pakette değildi),0.0
1109,"55 yaşından sonra her 10 yılda damar hasarı, mineral eksikliği ve gözdeki koruyucu pigmentlerin tükenme hızı artar.",mekanizma,medium,A2p88jcmeJY,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,GÖZLERİNİZİ SUÇLAMAYIN — 60 Yaş Sonrası Görmenizi Yıkan Gizli Kan Şekeri Mekanizması,1152,v2,belirsiz,0.25,50.0,belirsiz,0.0,0.0,0.0,native,,,,https://pubmed.ncbi.nlm.nih.gov/29988039/,"Paketteki kaynaklar RPE hücrelerinde glutatyon (mineral değil, bir tripeptid antioksidan) tükenmesinin oksidatif hasar ve hücresel senesansı tetiklediğini gösteriyor, ve bazı kaynaklar yaşla retina damarlarında ve RPE'de dejeneratif değişiklikler olduğunu belirtiyor. Ancak hiçbir kaynak '55 yaşından sonra her 10 yılda' şeklinde spesifik bir hızlanma oranını doğrudan ölçmüyor veya rapor etmiyor; bu nicel/kinetik iddia (her decade'de artan hız) kaynaklarda doğrudan test edilmemiş, sadece genel yaşlanma-ilişkili dejenerasyon anlatılıyor. Ayrıca 'mineral eksikliği' ifadesi belirsiz (glutatyon bir mineral değildir), bu da iddianın kesinliğini zayıflatıyor.",indirect,insufficient,primary_study,"retrieval_cited,specificity_tier:background","Bileşik iddia — bileşenlerden biri destekleniyor, diğeri desteklenmiyor olabilir. Hangi bileşenin sorunlu olduğuna bakın.",orta,Sağlanan kanıt paketinden,0.0
1061,"Anlatılan destekleyici rutin (kefir, yulaf, ciğer, kabak çekirdeği, işlenmiş gıdadan kaçınma, nefes egzersizi) 4 ay içinde saç dökülmesini durdurup saç yoğunluğunu belirgin şekilde artırmıştır.",tedavi,high,3bZ0Ew2BiLI,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,60 Yaş Sonrasi İnce Saç Yaşlanma Deği̇l…Bağirsaklariniz!,1150,v2,belirsiz,0.25,50.0,belirsiz,0.0,0.0,0.0,web_search,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4017725/,"İddia, kefir, yulaf, ciğer, kabak çekirdeği, işlenmiş gıdadan kaçınma ve nefes egzersizinden oluşan bileşik bir rutinin 4 ayda saç dökülmesini durdurup yoğunluğu belirgin artırdığını öne sürüyor; bu spesifik kombinasyonu bir bütün olarak test eden hiçbir klinik çalışma bulunamadı. Bileşenlerden sadece kabak çekirdeği yağı için ayrı bir RCT var (76 erkek, 24 hafta, 400mg oral kapsül formunda, %40 vs %10 saç sayısı artışı), ancak bu gıda olarak kabak çekirdeği yemekten farklı bir müdahale ve süre 4 ay değil ~5.5 ay; kefir, yulaf, ciğer ve nefes egzersizi bileşenleri için saç yoğunluğuna dair doğrudan kanıt paket veya aramada bulunamadı. Bileşenlerin bazıları desteklenmemiş/kanıtsız, biri kısmen ve dolaylı destekli olduğundan ve tüm rutin bir arada test edilmediğinden doğrulanmış veya yanlış denemez; kanıt yetersiz olduğu için belirsiz olarak işaretlendi.",indirect,insufficient,primary_study,"web_search_override,specificity_tier:supportive","Bileşik iddia — bileşenlerden biri destekleniyor, diğeri desteklenmiyor olabilir. Hangi bileşenin sorunlu olduğuna bakın.",yüksek,Claude'un kendi aramasından (pakette değildi),0.0
